date,store_id,product_id,actual_demand,naive_prediction,linear_regression_prediction,random_forest_prediction
2025-12-08,S005,P009,30,40.00000000,41.19196612,38.71000000
2025-12-08,S005,P010,45,37.00000000,41.07263518,37.72000000
2025-12-08,S005,P011,66,76.00000000,71.22816723,54.74000000
2025-12-08,S005,P013,48,39.00000000,40.89582402,33.90000000
2025-12-08,S005,P015,62,50.00000000,57.34153988,50.31000000
2025-12-08,S005,P016,93,84.00000000,83.71578949,80.12000000
2025-12-08,S005,P017,87,92.00000000,82.25480944,73.53000000
2025-12-08,S005,P018,81,79.00000000,80.40988102,69.94000000
2025-12-08,S005,P020,23,26.00000000,28.65799945,28.93000000
2025-12-08,S005,P021,98,96.00000000,87.71921056,73.59000000
2025-12-08,S005,P024,52,39.00000000,45.79464869,41.90000000
2025-12-08,S005,P025,52,41.00000000,46.07083665,41.87000000
2025-12-08,S005,P026,72,82.00000000,84.74601373,72.73000000
2025-12-08,S005,P028,66,71.00000000,76.77885234,75.75000000
2025-12-08,S005,P029,31,26.00000000,28.51095771,26.57000000
2025-12-08,S005,P030,59,59.00000000,53.37745391,46.13000000
2025-12-08,S006,P001,48,51.00000000,45.82117640,41.06000000
2025-12-08,S006,P002,20,21.00000000,25.41236461,24.25000000
2025-12-08,S006,P003,31,39.00000000,37.91663693,33.77000000
2025-12-08,S006,P004,62,61.00000000,60.25173865,51.80000000
2025-12-08,S006,P005,61,45.00000000,50.94453149,47.28000000
2025-12-08,S006,P006,36,32.00000000,34.77178460,32.05000000
2025-12-08,S006,P007,24,28.00000000,29.17982670,25.67000000
2025-12-08,S006,P008,43,36.00000000,38.39649620,33.23000000
2025-12-08,S006,P009,25,32.00000000,30.24147757,24.53000000
2025-12-08,S006,P010,23,25.00000000,28.62933504,27.00000000
2025-12-08,S006,P011,54,35.00000000,45.28838665,42.79000000
2025-12-08,S006,P014,36,31.00000000,33.40994117,27.82000000
2025-12-08,S006,P015,32,44.00000000,44.20535111,36.08000000
2025-12-08,S006,P016,58,50.00000000,57.88237308,56.21000000
2025-12-08,S006,P017,59,48.00000000,56.15420643,52.89000000
2025-12-08,S006,P019,31,39.00000000,38.61676035,31.98000000
2025-12-08,S006,P021,61,47.00000000,55.53889391,52.28000000
2025-12-08,S006,P022,58,78.00000000,67.25703271,52.39000000
2025-12-08,S006,P024,31,24.00000000,32.99245452,28.96000000
2025-12-08,S006,P025,28,35.00000000,34.43930781,30.22000000
2025-12-08,S006,P026,69,58.00000000,60.01828196,50.41000000
2025-12-08,S006,P027,54,39.00000000,47.41157478,45.33000000
2025-12-08,S006,P029,16,11.00000000,19.84477193,17.14000000
2025-12-08,S006,P030,39,23.00000000,36.65019118,31.39000000
2025-12-08,S007,P001,40,32.00000000,37.54163035,32.28000000
2025-12-08,S007,P002,19,17.00000000,22.01644814,18.32000000
2025-12-08,S007,P003,27,27.00000000,32.07004196,28.85000000
2025-12-08,S007,P005,48,45.00000000,43.28123254,34.10000000
2025-12-08,S007,P008,21,34.00000000,32.98212337,28.71000000
2025-12-08,S007,P009,29,21.00000000,23.32511924,19.84000000
2025-12-08,S007,P010,24,21.00000000,26.25170072,23.27000000
2025-12-08,S007,P014,26,25.00000000,27.41020880,25.33000000
2025-12-08,S007,P015,34,30.00000000,33.26314796,30.33000000
2025-12-08,S007,P016,54,58.00000000,52.17735828,44.31000000
2025-12-08,S007,P018,47,43.00000000,50.05312328,49.07000000
2025-12-08,S007,P021,60,50.00000000,51.37463909,46.28000000
2025-12-08,S007,P022,36,57.00000000,52.22026391,44.69000000
2025-12-08,S007,P024,26,28.00000000,30.28106881,25.40000000
2025-12-08,S007,P028,57,41.00000000,47.82846309,47.98000000
2025-12-08,S008,P002,9,16.00000000,16.10627995,13.93000000
2025-12-08,S008,P003,21,19.00000000,23.19028209,19.37000000
2025-12-08,S008,P005,23,28.00000000,30.18996751,26.69000000
2025-12-08,S008,P006,18,21.00000000,21.95590027,17.24000000
2025-12-08,S008,P007,16,14.00000000,15.88847752,13.01000000
2025-12-08,S008,P011,24,20.00000000,24.53453217,23.80000000
2025-12-08,S008,P012,9,8.00000000,11.82464411,10.38000000
2025-12-08,S008,P013,19,14.00000000,17.54500438,13.99000000
2025-12-08,S008,P014,16,13.00000000,18.54075262,16.15000000
2025-12-08,S008,P016,28,31.00000000,32.33290423,32.05000000
2025-12-08,S008,P018,25,35.00000000,34.42255978,21.72000000
2025-12-08,S008,P019,15,19.00000000,22.57017436,19.29000000
2025-12-08,S008,P020,9,9.00000000,13.12485615,8.96000000
2025-12-08,S008,P021,37,35.00000000,34.55394340,27.12000000
2025-12-08,S008,P023,19,24.00000000,26.14980042,21.24000000
2025-12-08,S008,P024,17,15.00000000,18.46399558,15.13000000
2025-12-08,S008,P025,14,19.00000000,20.54331203,15.00000000
2025-12-08,S008,P026,31,32.00000000,37.11216552,33.16000000
2025-12-08,S008,P027,25,25.00000000,26.17463616,22.73000000
2025-12-08,S008,P028,26,28.00000000,32.15007430,26.74000000
2025-12-08,S008,P030,18,19.00000000,22.28486932,21.18000000
2025-12-08,S009,P001,70,47.00000000,64.09140387,62.75000000
2025-12-08,S009,P003,47,52.00000000,57.23531826,52.93000000
2025-12-08,S009,P004,84,75.00000000,79.28390901,71.46000000
2025-12-08,S009,P005,77,62.00000000,82.99678327,72.81000000
2025-12-08,S009,P006,61,57.00000000,53.84251436,44.91000000
2025-12-08,S009,P007,37,30.00000000,38.51172072,38.25000000
2025-12-08,S009,P010,44,36.00000000,43.77634051,40.44000000
2025-12-08,S009,P011,77,73.00000000,73.89768477,67.11000000
2025-12-08,S009,P012,30,29.00000000,31.67539936,26.89000000
2025-12-08,S009,P013,45,50.00000000,45.77005967,38.52000000
2025-12-08,S009,P014,40,50.00000000,51.07312698,47.77000000
2025-12-08,S009,P016,73,89.00000000,93.48021890,74.24000000
2025-12-08,S009,P017,91,74.00000000,86.00425359,74.39000000
2025-12-08,S009,P019,60,61.00000000,62.39184496,50.25000000
2025-12-08,S009,P021,82,92.00000000,88.83744566,76.18000000
2025-12-08,S009,P022,89,86.00000000,93.96830234,77.21000000
2025-12-08,S009,P023,58,84.00000000,76.96738465,56.20000000
2025-12-08,S009,P024,40,29.00000000,47.30153761,47.80000000
2025-12-08,S009,P025,48,49.00000000,52.71118793,50.91000000
2025-12-08,S009,P026,120,96.00000000,95.75393939,76.07000000
2025-12-08,S009,P027,65,48.00000000,62.33100286,64.05000000
2025-12-08,S009,P029,29,29.00000000,30.88146438,27.52000000
2025-12-08,S010,P005,48,44.00000000,48.79020964,46.26000000
2025-12-08,S010,P006,27,25.00000000,31.42728226,28.20000000
2025-12-08,S010,P008,39,34.00000000,36.80428836,33.24000000
2025-12-08,S010,P009,22,26.00000000,26.95153805,22.73000000
2025-12-08,S010,P011,47,33.00000000,40.71267104,37.73000000
2025-12-08,S010,P012,18,16.00000000,19.30690916,14.74000000
2025-12-08,S010,P013,24,25.00000000,28.76078629,26.06000000
2025-12-08,S010,P014,27,30.00000000,31.79720171,26.67000000
2025-12-08,S010,P017,69,48.00000000,53.28805511,50.11000000
2025-12-08,S010,P018,52,51.00000000,57.26998647,52.34000000
2025-12-08,S010,P019,40,39.00000000,36.50648786,28.68000000
2025-12-08,S010,P022,38,53.00000000,55.54306972,53.29000000
2025-12-08,S010,P023,48,45.00000000,43.70737586,37.23000000
2025-12-08,S010,P024,23,26.00000000,31.63069480,27.53000000
2025-12-08,S010,P025,33,20.00000000,29.58971533,28.56000000
2025-12-08,S010,P026,56,56.00000000,57.53622600,52.76000000
2025-12-08,S010,P027,44,37.00000000,40.93823702,33.67000000
2025-12-08,S010,P028,57,59.00000000,55.42109545,52.10000000
2025-12-08,S010,P030,34,37.00000000,33.73312096,26.97000000
2025-12-08,S011,P001,42,44.00000000,43.18500379,36.62000000
2025-12-08,S011,P003,30,37.00000000,34.55488690,27.78000000
2025-12-08,S011,P004,51,48.00000000,51.99304881,49.31000000
2025-12-08,S011,P007,24,22.00000000,24.24373585,22.76000000
2025-12-08,S011,P008,32,23.00000000,32.68462090,29.21000000
2025-12-08,S011,P009,24,27.00000000,26.59366525,22.75000000
2025-12-08,S011,P010,25,24.00000000,26.07195662,22.80000000
2025-12-08,S011,P012,12,17.00000000,17.78658908,15.39000000
2025-12-08,S011,P013,30,24.00000000,26.63907082,22.26000000
2025-12-08,S011,P014,25,25.00000000,29.29982753,26.74000000
2025-12-08,S011,P015,30,34.00000000,36.76904921,33.32000000
2025-12-08,S011,P016,51,40.00000000,48.51652162,46.99000000
2025-12-08,S011,P017,46,39.00000000,49.12773017,45.33000000
2025-12-08,S011,P018,42,47.00000000,52.76349781,48.55000000
2025-12-08,S011,P019,37,35.00000000,34.80815293,29.98000000
2025-12-08,S011,P020,16,15.00000000,18.83551710,17.07000000
2025-12-08,S011,P022,38,60.00000000,53.98930167,47.56000000
2025-12-08,S011,P023,43,49.00000000,40.90193660,40.63000000
2025-12-08,S011,P024,27,22.00000000,28.64639979,28.31000000
2025-12-08,S011,P026,51,54.00000000,54.40791124,52.96000000
2025-12-08,S011,P027,41,43.00000000,43.05967172,36.19000000
2025-12-08,S011,P028,55,48.00000000,49.38367134,49.36000000
2025-12-08,S011,P029,17,16.00000000,19.24865890,15.90000000
2025-12-08,S011,P030,28,28.00000000,32.61307171,28.26000000
2025-12-08,S012,P004,28,29.00000000,31.30641898,26.73000000
2025-12-08,S012,P005,26,23.00000000,27.28394721,22.75000000
2025-12-08,S012,P006,19,14.00000000,18.03753132,14.70000000
2025-12-08,S012,P007,12,11.00000000,15.47082605,12.82000000
2025-12-08,S012,P009,14,12.00000000,15.60340970,13.24000000
2025-12-08,S012,P010,12,16.00000000,16.72794832,13.45000000
2025-12-08,S012,P011,22,24.00000000,25.46531194,21.15000000
2025-12-08,S012,P014,9,12.00000000,16.46389466,13.79000000
2025-12-08,S012,P015,16,20.00000000,22.24989682,18.58000000
2025-12-08,S012,P017,14,29.00000000,28.49233231,24.57000000
2025-12-08,S012,P018,25,26.00000000,31.59828331,27.93000000
2025-12-08,S012,P020,10,9.00000000,12.10657666,10.35000000
2025-12-08,S012,P021,27,33.00000000,31.68509490,30.37000000
2025-12-08,S012,P022,31,28.00000000,32.87979489,28.02000000
2025-12-08,S012,P023,24,22.00000000,24.39671320,22.61000000
2025-12-08,S012,P025,15,17.00000000,18.71990578,15.69000000
2025-12-08,S012,P026,31,31.00000000,32.59112481,26.19000000
2025-12-08,S012,P028,28,22.00000000,29.51208186,28.58000000
2025-12-08,S012,P029,8,10.00000000,12.20437405,9.65000000
2025-12-08,S012,P030,17,19.00000000,20.70761165,15.23000000
2025-12-08,S013,P001,62,60.00000000,68.35167507,59.87000000
2025-12-08,S013,P002,29,34.00000000,36.08150974,31.49000000
2025-12-08,S013,P003,47,44.00000000,49.74284670,47.04000000
2025-12-08,S013,P004,79,77.00000000,79.98630525,71.04000000
2025-12-08,S013,P005,64,78.00000000,73.17069263,72.48000000
2025-12-08,S013,P006,41,40.00000000,46.27536550,42.15000000
2025-12-08,S013,P011,71,71.00000000,66.86112912,66.48000000
2025-12-08,S013,P012,25,26.00000000,26.69376236,22.30000000
2025-12-08,S013,P013,42,37.00000000,43.16181845,40.89000000
2025-12-08,S013,P014,40,36.00000000,43.23045079,38.54000000
2025-12-08,S013,P016,89,78.00000000,83.53155987,70.32000000
2025-12-08,S013,P017,73,79.00000000,80.78968182,71.84000000
2025-12-08,S013,P018,76,85.00000000,82.35778484,77.68000000
2025-12-08,S013,P019,55,73.00000000,57.74778348,49.08000000
2025-12-08,S013,P021,73,74.00000000,78.22262563,67.95000000
2025-12-08,S013,P023,65,69.00000000,68.74633959,61.73000000
2025-12-08,S013,P024,44,41.00000000,44.41586509,41.53000000
2025-12-08,S013,P027,84,62.00000000,60.88015474,59.81000000
2025-12-08,S013,P028,68,84.00000000,79.92829684,76.00000000
2025-12-08,S013,P029,28,20.00000000,26.45991767,22.91000000
2025-12-08,S014,P002,22,19.00000000,22.95471404,20.81000000
2025-12-08,S014,P005,51,45.00000000,47.99035837,47.08000000
2025-12-08,S014,P006,27,37.00000000,31.79366651,26.91000000
2025-12-08,S014,P007,22,24.00000000,27.14855401,21.16000000
2025-12-08,S014,P010,30,27.00000000,27.94098620,23.25000000
2025-12-08,S014,P012,14,12.00000000,17.22758738,14.67000000
2025-12-08,S014,P013,26,23.00000000,28.05933678,25.48000000
2025-12-08,S014,P014,28,26.00000000,30.43272274,26.05000000
2025-12-08,S014,P015,33,30.00000000,36.01291350,32.67000000
2025-12-08,S014,P020,15,17.00000000,20.57928491,16.52000000
2025-12-08,S014,P021,53,65.00000000,58.80162376,48.47000000
2025-12-08,S014,P022,60,62.00000000,59.61873881,50.35000000
2025-12-08,S014,P023,34,48.00000000,44.58971530,38.48000000
2025-12-08,S014,P025,24,25.00000000,31.47620778,28.15000000
2025-12-08,S014,P026,54,50.00000000,53.53038485,55.24000000
2025-12-08,S014,P027,39,46.00000000,43.28511698,34.72000000
2025-12-08,S014,P029,18,21.00000000,20.64299367,14.59000000
2025-12-08,S014,P030,38,37.00000000,37.65058785,32.78000000
2025-12-08,S015,P001,39,41.00000000,43.97277619,40.97000000
2025-12-08,S015,P003,33,33.00000000,34.29314572,31.77000000
2025-12-08,S015,P004,36,59.00000000,54.95102083,45.67000000
2025-12-08,S015,P007,20,24.00000000,26.28850326,23.24000000
2025-12-08,S015,P008,29,26.00000000,33.47660822,31.42000000
2025-12-08,S015,P009,32,23.00000000,26.69499995,23.82000000
2025-12-08,S015,P010,26,21.00000000,27.30364272,27.16000000
2025-12-08,S015,P012,18,14.00000000,18.23342829,15.35000000
2025-12-08,S015,P013,28,22.00000000,27.00852241,27.54000000
2025-12-08,S015,P014,31,31.00000000,30.45769528,28.72000000
2025-12-08,S015,P017,47,46.00000000,52.93479304,55.82000000
2025-12-08,S015,P018,55,44.00000000,52.64240335,53.78000000
2025-12-08,S015,P019,42,28.00000000,35.10987340,30.30000000
2025-12-08,S015,P020,15,19.00000000,20.45509002,17.35000000
2025-12-08,S015,P021,48,60.00000000,58.06893540,46.70000000
2025-12-08,S015,P022,50,40.00000000,54.44976257,54.80000000
2025-12-08,S015,P024,30,29.00000000,31.71435771,26.38000000
2025-12-08,S015,P025,31,26.00000000,33.10552624,28.10000000
2025-12-08,S015,P027,45,35.00000000,42.35468884,39.46000000
2025-12-08,S015,P028,42,50.00000000,53.61654971,49.81000000
2025-12-08,S015,P029,18,16.00000000,20.75221108,17.50000000
2025-12-08,S015,P030,26,37.00000000,36.10567403,31.40000000
2025-12-08,S016,P001,23,21.00000000,23.35664630,23.66000000
2025-12-08,S016,P002,13,14.00000000,15.43229749,10.99000000
2025-12-08,S016,P003,14,14.00000000,20.25872997,16.89000000
2025-12-08,S016,P004,23,24.00000000,28.91889699,27.62000000
2025-12-08,S016,P006,18,22.00000000,21.57575220,14.49000000
2025-12-08,S016,P007,11,11.00000000,16.07747607,12.79000000
2025-12-08,S016,P008,20,18.00000000,20.92959859,14.83000000
2025-12-08,S016,P009,16,13.00000000,16.28602139,12.57000000
2025-12-08,S016,P010,15,13.00000000,17.48687540,13.14000000
2025-12-08,S016,P011,22,28.00000000,27.76111007,23.36000000
2025-12-08,S016,P015,24,21.00000000,22.21743435,19.24000000
2025-12-08,S016,P017,31,36.00000000,32.43586383,24.40000000
2025-12-08,S016,P018,30,28.00000000,31.80719788,30.41000000
2025-12-08,S016,P020,10,11.00000000,13.12780784,9.74000000
2025-12-08,S016,P023,22,21.00000000,25.08895181,23.91000000
2025-12-08,S016,P024,15,16.00000000,18.70219171,15.98000000
2025-12-08,S016,P026,26,35.00000000,34.48030287,26.72000000
2025-12-08,S016,P030,19,17.00000000,20.12147127,14.80000000
2025-12-15,S001,P001,64,58.00000000,69.01251889,64.30000000
2025-12-15,S001,P002,40,33.00000000,38.98877321,33.82000000
2025-12-15,S001,P005,66,64.00000000,76.13145597,71.47000000
2025-12-15,S001,P006,49,55.00000000,54.51387698,49.21000000
2025-12-15,S001,P007,32,41.00000000,42.53505982,36.46000000
2025-12-15,S001,P008,58,70.00000000,58.69575486,48.27000000
2025-12-15,S001,P009,40,38.00000000,45.17889251,41.45000000
2025-12-15,S001,P011,77,78.00000000,75.74622904,74.76000000
2025-12-15,S001,P012,23,30.00000000,30.64004348,24.82000000
2025-12-15,S001,P013,41,42.00000000,46.00341736,39.73000000
2025-12-15,S001,P014,47,45.00000000,47.09961104,39.44000000
2025-12-15,S001,P015,53,52.00000000,60.25427372,51.80000000
2025-12-15,S001,P016,105,77.00000000,90.85140284,82.17000000
2025-12-15,S001,P018,95,75.00000000,85.12447325,77.53000000
2025-12-15,S001,P019,70,53.00000000,55.76306627,51.91000000
2025-12-15,S001,P020,31,28.00000000,32.53775960,24.06000000
2025-12-15,S001,P022,93,71.00000000,90.45638166,74.87000000
2025-12-15,S001,P023,66,71.00000000,72.32839046,62.14000000
2025-12-15,S001,P025,57,50.00000000,49.60925954,44.57000000
2025-12-15,S001,P027,61,61.00000000,69.55700731,58.78000000
2025-12-15,S001,P028,66,87.00000000,86.46097131,79.02000000
2025-12-15,S001,P029,29,33.00000000,31.72590873,26.80000000
2025-12-15,S002,P001,45,44.00000000,45.14400316,37.53000000
2025-12-15,S002,P002,23,26.00000000,28.76757701,21.68000000
2025-12-15,S002,P003,40,29.00000000,38.35194435,33.74000000
2025-12-15,S002,P004,49,62.00000000,56.12718957,48.81000000
2025-12-15,S002,P006,31,32.00000000,35.56978340,32.83000000
2025-12-15,S002,P008,30,36.00000000,36.91205205,30.84000000
2025-12-15,S002,P010,33,28.00000000,31.25156554,25.40000000
2025-12-15,S002,P011,40,46.00000000,46.89295740,40.15000000
2025-12-15,S002,P012,13,24.00000000,21.55061874,15.07000000
2025-12-15,S002,P013,29,25.00000000,32.15001225,27.73000000
2025-12-15,S002,P015,46,39.00000000,42.44157630,34.28000000
2025-12-15,S002,P016,50,54.00000000,59.27616925,48.48000000
2025-12-15,S002,P017,55,62.00000000,61.08602270,55.20000000
2025-12-15,S002,P019,42,30.00000000,37.83996777,33.33000000
2025-12-15,S002,P020,20,21.00000000,23.19075074,17.42000000
2025-12-15,S002,P021,60,48.00000000,58.44924433,53.40000000
2025-12-15,S002,P022,58,68.00000000,65.55054325,52.29000000
2025-12-15,S002,P023,38,43.00000000,48.67260371,41.48000000
2025-12-15,S002,P026,80,54.00000000,61.65359913,53.77000000
2025-12-15,S002,P027,46,54.00000000,48.65062879,40.87000000
2025-12-15,S002,P029,17,24.00000000,23.45329207,18.89000000
2025-12-15,S002,P030,45,34.00000000,37.71859998,31.98000000
2025-12-15,S003,P001,42,56.00000000,49.72367012,43.89000000
2025-12-15,S003,P002,30,21.00000000,25.78140310,22.80000000
2025-12-15,S003,P004,50,42.00000000,54.55198124,45.53000000
2025-12-15,S003,P007,22,22.00000000,29.53312778,24.94000000
2025-12-15,S003,P008,32,31.00000000,37.48152284,34.38000000
2025-12-15,S003,P009,32,27.00000000,29.48178338,27.62000000
2025-12-15,S003,P010,30,26.00000000,29.90004188,24.67000000
2025-12-15,S003,P012,16,18.00000000,19.82498902,14.51000000
2025-12-15,S003,P015,30,35.00000000,41.19396445,38.45000000
2025-12-15,S003,P016,37,54.00000000,60.27380440,50.65000000
2025-12-15,S003,P017,66,71.00000000,62.04792150,48.97000000
2025-12-15,S003,P019,37,38.00000000,40.02297102,33.21000000
2025-12-15,S003,P020,16,13.00000000,20.59716615,17.84000000
2025-12-15,S003,P021,55,66.00000000,61.96900604,50.83000000
2025-12-15,S003,P022,67,59.00000000,59.49067693,51.40000000
2025-12-15,S003,P025,29,25.00000000,35.08842051,32.39000000
2025-12-15,S003,P026,48,65.00000000,60.16805007,54.50000000
2025-12-15,S003,P028,63,43.00000000,54.46313344,52.48000000
2025-12-15,S004,P001,22,19.00000000,23.53178856,19.48000000
2025-12-15,S004,P002,13,9.00000000,14.48715216,10.02000000
2025-12-15,S004,P003,16,15.00000000,20.56896270,17.78000000
2025-12-15,S004,P004,22,25.00000000,29.86412321,26.25000000
2025-12-15,S004,P005,22,23.00000000,26.66593163,22.60000000
2025-12-15,S004,P007,12,10.00000000,14.96697920,12.28000000
2025-12-15,S004,P008,16,21.00000000,22.43519671,14.04000000
2025-12-15,S004,P009,16,12.00000000,16.40109888,12.39000000
2025-12-15,S004,P011,24,21.00000000,23.96495158,20.08000000
2025-12-15,S004,P012,9,10.00000000,11.93960509,9.78000000
2025-12-15,S004,P013,19,16.00000000,18.11208006,13.62000000
2025-12-15,S004,P015,19,18.00000000,21.75844290,18.72000000
2025-12-15,S004,P016,37,22.00000000,32.41484908,24.76000000
2025-12-15,S004,P018,28,27.00000000,29.71165248,25.61000000
2025-12-15,S004,P019,18,20.00000000,22.17096159,15.44000000
2025-12-15,S004,P020,11,8.00000000,12.34828555,10.15000000
2025-12-15,S004,P023,26,18.00000000,23.91118746,23.80000000
2025-12-15,S004,P024,15,12.00000000,17.86579411,14.32000000
2025-12-15,S004,P025,15,12.00000000,17.33359610,13.09000000
2025-12-15,S004,P027,20,25.00000000,25.97625615,21.25000000
2025-12-15,S004,P028,27,29.00000000,29.71667199,23.60000000
2025-12-15,S004,P029,9,8.00000000,12.39846475,9.99000000
2025-12-15,S004,P030,18,16.00000000,20.22234454,17.52000000
2025-12-15,S005,P002,28,32.00000000,34.70847631,33.68000000
2025-12-15,S005,P003,52,58.00000000,56.18574791,48.10000000
2025-12-15,S005,P004,64,85.00000000,88.80260914,78.11000000
2025-12-15,S005,P005,76,81.00000000,77.98890226,73.16000000
2025-12-15,S005,P006,53,56.00000000,50.56795334,43.88000000
2025-12-15,S005,P008,58,36.00000000,51.62055040,46.80000000
2025-12-15,S005,P009,48,30.00000000,39.98369988,37.11000000
2025-12-15,S005,P010,30,45.00000000,43.29495658,37.30000000
2025-12-15,S005,P011,65,66.00000000,68.11705062,57.85000000
2025-12-15,S005,P013,30,48.00000000,43.67707261,33.25000000
2025-12-15,S005,P015,62,62.00000000,60.73440701,52.71000000
2025-12-15,S005,P016,76,93.00000000,86.58318961,77.62000000
2025-12-15,S005,P017,78,87.00000000,82.38008389,79.64000000
2025-12-15,S005,P018,64,81.00000000,83.23616438,77.50000000
2025-12-15,S005,P020,24,23.00000000,28.55307144,25.62000000
2025-12-15,S005,P021,76,98.00000000,87.96078968,77.10000000
2025-12-15,S005,P024,48,52.00000000,49.44961284,43.64000000
2025-12-15,S005,P025,55,52.00000000,48.92704920,43.83000000
2025-12-15,S005,P026,98,72.00000000,83.74693047,74.24000000
2025-12-15,S005,P028,76,66.00000000,75.87598686,80.51000000
2025-12-15,S005,P029,34,31.00000000,30.84470170,26.95000000
2025-12-15,S005,P030,56,59.00000000,54.87095917,44.52000000
2025-12-15,S006,P001,47,48.00000000,45.61002199,38.14000000
2025-12-15,S006,P002,18,20.00000000,25.82769787,23.13000000
2025-12-15,S006,P003,32,31.00000000,36.41869279,33.97000000
2025-12-15,S006,P004,48,62.00000000,60.30137869,53.15000000
2025-12-15,S006,P005,56,61.00000000,54.54568087,44.98000000
2025-12-15,S006,P006,31,36.00000000,35.97761693,29.28000000
2025-12-15,S006,P007,26,24.00000000,28.28667186,26.26000000
2025-12-15,S006,P008,31,43.00000000,41.62985471,31.51000000
2025-12-15,S006,P009,25,25.00000000,29.56586498,26.64000000
2025-12-15,S006,P010,29,23.00000000,29.03997239,26.08000000
2025-12-15,S006,P011,53,54.00000000,51.01148502,41.71000000
2025-12-15,S006,P014,28,36.00000000,34.95520713,26.58000000
2025-12-15,S006,P015,44,32.00000000,42.34343978,38.04000000
2025-12-15,S006,P016,63,58.00000000,60.05014298,52.80000000
2025-12-15,S006,P017,44,59.00000000,58.67060156,53.32000000
2025-12-15,S006,P019,36,31.00000000,37.31484844,33.53000000
2025-12-15,S006,P021,46,61.00000000,60.33465529,52.32000000
2025-12-15,S006,P022,63,58.00000000,63.49735287,59.09000000
2025-12-15,S006,P024,25,31.00000000,35.76749755,28.52000000
2025-12-15,S006,P025,24,28.00000000,34.26185347,32.12000000
2025-12-15,S006,P026,56,69.00000000,61.69622007,50.81000000
2025-12-15,S006,P027,42,54.00000000,51.74069843,44.97000000
2025-12-15,S006,P029,23,16.00000000,21.48958217,18.00000000
2025-12-15,S006,P030,37,39.00000000,41.30335552,32.36000000
2025-12-15,S007,P001,40,40.00000000,40.07573266,32.39000000
2025-12-15,S007,P002,21,19.00000000,22.73086985,18.69000000
2025-12-15,S007,P003,35,27.00000000,32.67440650,27.11000000
2025-12-15,S007,P005,48,48.00000000,44.31769476,36.72000000
2025-12-15,S007,P008,23,21.00000000,30.70619114,26.98000000
2025-12-15,S007,P009,19,29.00000000,25.71017962,19.62000000
2025-12-15,S007,P010,22,24.00000000,27.73502090,21.54000000
2025-12-15,S007,P014,30,26.00000000,28.96303177,26.11000000
2025-12-15,S007,P015,28,34.00000000,34.97496760,31.97000000
2025-12-15,S007,P016,52,54.00000000,50.75088700,46.86000000
2025-12-15,S007,P018,60,47.00000000,51.61722230,51.61000000
2025-12-15,S007,P021,47,60.00000000,54.39733769,45.79000000
2025-12-15,S007,P022,44,36.00000000,49.30054865,48.21000000
2025-12-15,S007,P024,23,26.00000000,30.07084925,25.38000000
2025-12-15,S007,P028,50,57.00000000,52.52712472,45.30000000
2025-12-15,S008,P002,11,9.00000000,15.21930981,11.82000000
2025-12-15,S008,P003,21,21.00000000,23.74159023,19.29000000
2025-12-15,S008,P005,25,23.00000000,29.55114614,27.85000000
2025-12-15,S008,P006,19,18.00000000,21.99557159,17.38000000
2025-12-15,S008,P007,16,16.00000000,16.65345035,13.15000000
2025-12-15,S008,P011,32,24.00000000,26.63370849,23.80000000
2025-12-15,S008,P012,9,9.00000000,12.59461770,10.31000000
2025-12-15,S008,P013,16,19.00000000,19.12912462,13.97000000
2025-12-15,S008,P014,16,16.00000000,20.12561726,16.89000000
2025-12-15,S008,P016,36,28.00000000,31.88537031,24.44000000
2025-12-15,S008,P018,31,25.00000000,31.89992770,29.91000000
2025-12-15,S008,P019,20,15.00000000,22.39799283,20.61000000
2025-12-15,S008,P020,12,9.00000000,13.86911224,10.28000000
2025-12-15,S008,P021,32,37.00000000,34.86236162,27.00000000
2025-12-15,S008,P023,17,19.00000000,25.36363035,23.45000000
2025-12-15,S008,P024,18,17.00000000,19.65111135,15.74000000
2025-12-15,S008,P025,22,14.00000000,20.03607183,16.07000000
2025-12-15,S008,P026,26,31.00000000,37.98337452,34.29000000
2025-12-15,S008,P027,21,25.00000000,26.99378647,25.12000000
2025-12-15,S008,P028,23,26.00000000,32.09171101,25.57000000
2025-12-15,S008,P030,24,18.00000000,22.64520885,20.83000000
2025-12-15,S009,P001,69,70.00000000,70.11720729,57.68000000
2025-12-15,S009,P003,64,47.00000000,58.45143342,54.12000000
2025-12-15,S009,P004,68,84.00000000,83.28022117,78.57000000
2025-12-15,S009,P005,94,77.00000000,87.32034857,84.67000000
2025-12-15,S009,P006,51,61.00000000,54.90750840,44.78000000
2025-12-15,S009,P007,36,37.00000000,41.08517050,38.09000000
2025-12-15,S009,P010,44,44.00000000,46.90902445,43.12000000
2025-12-15,S009,P011,50,77.00000000,76.21604769,73.38000000
2025-12-15,S009,P012,25,30.00000000,30.98121867,27.07000000
2025-12-15,S009,P013,52,45.00000000,46.71632504,41.31000000
2025-12-15,S009,P014,43,40.00000000,48.62891350,45.91000000
2025-12-15,S009,P016,110,73.00000000,91.93136647,79.34000000
2025-12-15,S009,P017,82,91.00000000,90.05648084,75.29000000
2025-12-15,S009,P019,55,60.00000000,62.58344228,49.76000000
2025-12-15,S009,P021,106,82.00000000,89.19690154,77.48000000
2025-12-15,S009,P022,97,89.00000000,96.26770017,86.72000000
